"","id","days_to_event","date_out","out_event","date_in","in_event","breed","color","intake_age"
"9816","A734397",2,"09/08/2016 10:43:00 AM","Euthanasia","09/06/2016 10:45:00 AM","Stray","Domestic Shorthair Mix","Black",12
"9817","A717549",4,"12/14/2015 07:28:00 PM","Transfer","12/10/2015 11:58:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby",24
"9818","A751233",11,"06/16/2017 07:41:00 PM","Adoption","06/05/2017 02:11:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",1
"9819","A726683",4,"05/17/2016 07:06:00 PM","Transfer","05/13/2016 11:08:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",12
"9820","A756231",7,"08/23/2017 06:18:00 PM","Adoption","08/16/2017 11:34:00 AM","Stray","Domestic Medium Hair Mix","Calico",12
"9821","A708057",6,"07/28/2015 04:54:00 PM","Adoption","07/22/2015 11:11:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby",1
"9822","A689895",1,"10/12/2014 09:00:00 AM","Transfer","10/11/2014 11:05:00 AM","Stray","Domestic Shorthair Mix","Blue Tabby/White",3
"9823","A707353",91,"10/10/2015 03:59:00 PM","Adoption","07/11/2015 03:33:00 PM","Stray","Domestic Longhair Mix","Black",2
"9824","A752401",1,"06/22/2017 12:22:00 PM","Transfer","06/21/2017 05:27:00 PM","Stray","Domestic Medium Hair Mix","Black Tabby",2
"9825","A734537",5,"09/13/2016 12:00:00 AM","Transfer","09/08/2016 01:05:00 PM","Owner Surrender","Domestic Shorthair Mix","Black/White",4
"9826","A764734",3,"01/08/2018 05:49:00 PM","Transfer","01/05/2018 11:32:00 AM","Stray","Domestic Medium Hair Mix","Gray Tabby/White",12
"9827","A700105",13,"04/21/2015 05:20:00 PM","Adoption","04/08/2015 12:26:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",48
"9828","A756287",5,"08/22/2017 07:02:00 PM","Transfer","08/17/2017 11:45:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",24
"9829","A745357",14,"03/30/2017 06:57:00 PM","Adoption","03/16/2017 03:35:00 PM","Stray","Domestic Shorthair Mix","White/Black",12
"9830","A751685",36,"07/17/2017 05:04:00 PM","Adoption","06/11/2017 11:53:00 AM","Stray","Domestic Shorthair Mix","Black/White",1
"9831","A692626",20,"12/13/2014 11:58:00 AM","Adoption","11/23/2014 04:10:00 PM","Stray","Domestic Shorthair Mix","Black/White",1
"9832","A758604",44,"11/02/2017 03:46:00 PM","Adoption","09/19/2017 11:01:00 AM","Owner Surrender","Domestic Shorthair Mix","Orange Tabby",5
"9833","A728441",30,"07/04/2016 02:47:00 PM","Adoption","06/04/2016 11:18:00 AM","Public Assist","Domestic Shorthair Mix","Black",24
"9834","A730999",31,"08/14/2016 02:35:00 PM","Adoption","07/14/2016 02:04:00 PM","Stray","Domestic Shorthair Mix","Black/White",2
"9835","A743202",6,"02/11/2017 04:59:00 PM","Adoption","02/05/2017 06:04:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",12
"9836","A769818",11,"04/21/2018 07:06:00 PM","Adoption","04/10/2018 05:10:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",5
"9837","A727390",5,"05/26/2016 11:58:00 AM","Died","05/21/2016 03:32:00 PM","Stray","Domestic Shorthair Mix","Black",2
"9838","A750863",153,"11/01/2017 03:16:00 PM","Adoption","06/01/2017 01:30:00 PM","Owner Surrender","Domestic Shorthair Mix","Calico",168
"9839","A728802",5,"06/13/2016 03:00:00 PM","Adoption","06/08/2016 05:47:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",1
"9840","A701078",30,"05/23/2015 05:59:00 PM","Adoption","04/23/2015 04:15:00 PM","Stray","Domestic Shorthair Mix","Silver Tabby/White",4
"9841","A716419",3,"11/22/2015 12:11:00 PM","Transfer","11/19/2015 02:49:00 PM","Owner Surrender","Domestic Shorthair Mix","Tortie",24
"9842","A730042",1,"06/28/2016 09:00:00 AM","Transfer","06/27/2016 04:16:00 PM","Stray","Domestic Medium Hair Mix","Brown Tabby",24
"9843","A753027",4,"07/04/2017 04:42:00 PM","Adoption","06/30/2017 02:22:00 PM","Stray","Domestic Shorthair Mix","Torbie",2
"9844","A725679",176,"10/24/2016 06:38:00 PM","Adoption","05/01/2016 04:38:00 PM","Stray","Domestic Shorthair Mix","Calico",4
"9845","A680798",36,"07/14/2014 06:19:00 PM","Adoption","06/08/2014 10:58:00 AM","Owner Surrender","Domestic Shorthair Mix","Black/White",1
"9846","A761256",4,"11/05/2017 05:51:00 PM","Transfer","11/01/2017 05:04:00 PM","Stray","American Shorthair Mix","Torbie",12
"9847","A706562",2,"07/02/2015 12:00:00 AM","Transfer","06/30/2015 02:53:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",3
"9848","A703165",59,"07/19/2015 07:30:00 PM","Adoption","05/21/2015 11:04:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"9849","A677804",27,"04/06/2016 12:00:00 AM","Transfer","03/10/2016 11:45:00 AM","Owner Surrender","Domestic Shorthair Mix","White/Gray",24
"9850","A752900",45,"08/12/2017 03:39:00 PM","Adoption","06/28/2017 05:25:00 PM","Stray","Domestic Shorthair Mix","White/Orange",1
"9851","A751253",20,"06/25/2017 01:40:00 PM","Died","06/05/2017 04:44:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",3
"9852","A677755",98,"08/04/2014 01:51:00 PM","Adoption","04/28/2014 09:23:00 PM","Stray","Domestic Longhair Mix","Brown Tabby",84
"9853","A716041",21,"12/04/2015 06:02:00 PM","Adoption","11/13/2015 01:21:00 PM","Stray","Domestic Shorthair Mix","Black",1
"9854","A683710",1,"07/15/2014 07:51:00 AM","Died","07/14/2014 12:44:00 PM","Public Assist","Domestic Shorthair Mix","Brown Tabby",0
"9855","A734402",88,"12/03/2016 12:35:00 PM","Adoption","09/06/2016 11:22:00 AM","Stray","Domestic Shorthair Mix","Blue Tabby/White",12
"9856","A682937",17,"07/22/2014 06:43:00 PM","Adoption","07/05/2014 08:30:00 AM","Stray","Domestic Shorthair Mix","Black Tabby",4
"9857","A715039",59,"12/28/2015 01:46:00 PM","Adoption","10/30/2015 06:42:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",24
"9858","A736220",3,"10/10/2016 01:38:00 PM","Euthanasia","10/07/2016 06:57:00 AM","Stray","Domestic Shorthair Mix","Gray",3
"9859","A733635",370,"08/30/2017 11:16:00 AM","Adoption","08/25/2016 07:53:00 AM","Stray","Domestic Shorthair Mix","Black/White",2
"9860","A754718",11,"08/03/2017 02:15:00 PM","Transfer","07/23/2017 02:54:00 PM","Stray","Domestic Shorthair Mix","Black/White",4
"9861","A718627",5,"01/08/2016 07:05:00 PM","Transfer","01/03/2016 03:46:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",12
"9862","A713346",48,"11/22/2015 12:30:00 PM","Adoption","10/05/2015 06:04:00 PM","Stray","Domestic Medium Hair Mix","Blue Smoke",4
"9863","A735136",54,"11/12/2016 10:27:00 AM","Adoption","09/19/2016 11:01:00 AM","Stray","Domestic Shorthair Mix","Black/White",1
"9864","A760515",56,"12/14/2017 07:31:00 AM","Adoption","10/19/2017 01:11:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",24
"9865","A664284",1,"10/02/2013 11:02:00 AM","Died","10/01/2013 03:20:00 PM","Stray","Domestic Shorthair Mix","Black/White",0
"9866","A748570",1,"05/04/2017 06:43:00 PM","Transfer","05/03/2017 06:34:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",4
"9867","A756126",11,"08/25/2017 12:35:00 PM","Transfer","08/14/2017 04:21:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",12
"9868","A712403",50,"11/11/2015 12:00:00 AM","Transfer","09/22/2015 12:48:00 PM","Owner Surrender","Domestic Shorthair Mix","Orange Tabby",4
"9869","A679115",4,"05/20/2014 05:30:00 PM","Adoption","05/16/2014 04:47:00 PM","Owner Surrender","Manx Mix","Black Smoke",1
"9870","A741764",4,"01/12/2017 03:40:00 PM","Transfer","01/08/2017 10:22:00 AM","Owner Surrender","Domestic Shorthair Mix","Brown Tabby/White",36
"9871","A733212",1,"08/19/2016 09:04:00 AM","Transfer","08/18/2016 05:38:00 PM","Stray","Domestic Shorthair Mix","Gray Tabby",1
"9872","A747941",65,"07/01/2017 04:48:00 PM","Adoption","04/27/2017 11:00:00 AM","Stray","Domestic Shorthair Mix","Black",1
"9873","A692708",8,"12/02/2014 02:51:00 PM","Transfer","11/24/2014 01:30:00 PM","Owner Surrender","Domestic Shorthair Mix","Blue/White",9
"9874","A729951",19,"07/15/2016 10:25:00 AM","Adoption","06/26/2016 11:04:00 AM","Stray","Domestic Shorthair Mix","Gray Tabby/White",3
"9875","A712197",2,"09/21/2015 03:57:00 PM","Transfer","09/19/2015 11:07:00 AM","Stray","Domestic Shorthair Mix","Black",1
"9876","A699217",4,"03/28/2015 01:11:00 PM","Transfer","03/24/2015 11:02:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",3
"9877","A757776",3,"09/09/2017 03:44:00 PM","Adoption","09/06/2017 01:38:00 PM","Owner Surrender","Domestic Shorthair Mix","Tortie",60
"9878","A709087",12,"08/16/2015 06:16:00 PM","Adoption","08/04/2015 04:24:00 PM","Owner Surrender","Domestic Shorthair","Brown Tabby/White",5
"9879","A626489",153,"12/13/2016 01:28:00 PM","Adoption","07/13/2016 08:58:00 AM","Stray","Domestic Shorthair Mix","Black",48
"9880","A756940",1,"08/29/2017 12:00:00 AM","Transfer","08/28/2017 11:39:00 AM","Stray","Domestic Longhair Mix","Black",84
"9881","A744625",1,"03/05/2017 09:00:00 AM","Transfer","03/04/2017 12:49:00 PM","Stray","Domestic Shorthair Mix","Tan",36
"9882","A727577",141,"10/11/2016 10:38:00 AM","Adoption","05/23/2016 01:13:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",4
"9883","A754620",1,"07/23/2017 03:25:00 PM","Transfer","07/22/2017 01:03:00 PM","Stray","Domestic Shorthair Mix","Orange",96
"9884","A726990",4,"05/21/2016 06:19:00 PM","Adoption","05/17/2016 12:21:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",1
"9885","A690327",4,"10/22/2014 03:08:00 PM","Transfer","10/18/2014 02:29:00 PM","Owner Surrender","Domestic Shorthair Mix","Orange Tabby",168
"9886","A679172",6,"05/23/2014 05:46:00 PM","Adoption","05/17/2014 11:10:00 AM","Owner Surrender","Domestic Shorthair Mix","Brown Tabby",1
"9887","A678712",92,"08/12/2014 08:27:00 AM","Adoption","05/12/2014 11:45:00 AM","Stray","Snowshoe Mix","Lynx Point",1
"9888","A685488",1,"08/09/2014 09:00:00 AM","Transfer","08/08/2014 11:02:00 AM","Stray","Domestic Shorthair Mix","Blue",7
"9889","A761150",5,"11/04/2017 03:52:00 PM","Adoption","10/30/2017 12:18:00 PM","Owner Surrender","Domestic Shorthair Mix","Black/White",132
"9890","A732190",63,"10/05/2016 08:19:00 AM","Adoption","08/03/2016 09:19:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",3
"9891","A759790",7,"10/14/2017 04:46:00 PM","Adoption","10/07/2017 01:54:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby/White",1
"9892","A729747",1,"06/24/2016 07:28:00 PM","Transfer","06/23/2016 12:41:00 PM","Stray","Domestic Shorthair Mix","Black/White",1
"9893","A735939",25,"10/26/2016 03:03:00 PM","Adoption","10/01/2016 03:40:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",4
"9894","A751757",7,"06/19/2017 04:50:00 PM","Transfer","06/12/2017 01:31:00 PM","Stray","Domestic Shorthair Mix","Tortie",1
"9895","A760331",13,"10/29/2017 12:41:00 PM","Adoption","10/16/2017 02:23:00 PM","Stray","American Shorthair Mix","Torbie",24
"9896","A711607",11,"09/20/2015 02:50:00 PM","Adoption","09/09/2015 02:24:00 PM","Stray","Manx Mix","White/Black",2
"9897","A761420",13,"11/17/2017 02:59:00 PM","Adoption","11/04/2017 01:19:00 PM","Stray","Domestic Medium Hair Mix","Black",1
"9898","A711225",5,"09/09/2015 10:47:00 AM","Adoption","09/04/2015 08:08:00 AM","Stray","Domestic Medium Hair Mix","Orange Tabby",6
"9899","A724209",5,"04/18/2016 03:20:00 PM","Transfer","04/13/2016 06:03:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",12
"9900","A702969",3,"05/22/2015 02:19:00 PM","Transfer","05/19/2015 04:12:00 PM","Stray","Domestic Shorthair Mix","Black/White",3
"9901","A702162",52,"07/01/2015 04:37:00 PM","Adoption","05/10/2015 11:00:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby",2
"9902","A753205",4,"07/07/2017 03:35:00 PM","Adoption","07/03/2017 01:08:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",1
"9903","A737472",104,"02/10/2017 11:26:00 AM","Adoption","10/29/2016 08:56:00 AM","Owner Surrender","Domestic Shorthair Mix","Black",12
"9904","A766600",9,"02/21/2018 02:38:00 PM","Transfer","02/12/2018 03:15:00 PM","Owner Surrender","Domestic Longhair Mix","Black",12
"9905","A733816",9,"09/05/2016 05:45:00 PM","Adoption","08/27/2016 02:55:00 PM","Owner Surrender","Maine Coon Mix","Brown Tabby",24
"9906","A694291",16,"01/09/2015 01:27:00 PM","Transfer","12/24/2014 11:50:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby",1
"9907","A678205",15,"05/20/2014 11:11:00 AM","Transfer","05/05/2014 02:53:00 PM","Owner Surrender","Domestic Shorthair Mix","Blue Tabby/White",8
"9908","A763174",22,"12/26/2017 03:43:00 PM","Adoption","12/04/2017 02:09:00 PM","Owner Surrender","American Shorthair Mix","Calico/White",180
"9909","A678360",36,"06/12/2014 01:51:00 PM","Adoption","05/07/2014 06:01:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"9910","A701794",73,"07/16/2015 10:54:00 AM","Adoption","05/04/2015 06:02:00 PM","Stray","Snowshoe Mix","Seal Point/White",3
"9911","A736400",1,"10/11/2016 03:31:00 PM","Transfer","10/10/2016 10:50:00 AM","Stray","Siamese Mix","Seal Point",4
"9912","A706055",1,"06/25/2015 09:00:00 AM","Transfer","06/24/2015 11:47:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby/White",12
"9913","A701851",1,"05/06/2015 09:00:00 AM","Transfer","05/05/2015 01:26:00 PM","Stray","Domestic Shorthair Mix","Black/White",24
"9914","A741669",4,"01/09/2017 05:32:00 PM","Adoption","01/05/2017 06:32:00 PM","Stray","Domestic Shorthair Mix","Torbie",2
"9915","A725571",73,"07/12/2016 09:55:00 AM","Adoption","04/30/2016 03:10:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",4
"9916","A712672",11,"10/07/2015 01:01:00 PM","Transfer","09/26/2015 02:21:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",36
"9917","A717151",11,"12/14/2015 06:07:00 PM","Adoption","12/03/2015 11:39:00 AM","Stray","Domestic Shorthair Mix","Blue",2
"9918","A680644",1,"06/06/2014 07:30:00 PM","Transfer","06/05/2014 10:47:00 AM","Stray","Domestic Shorthair Mix","Black",24
"9919","A689795",12,"10/21/2014 09:00:00 AM","Transfer","10/09/2014 04:00:00 PM","Public Assist","Domestic Shorthair Mix","White/Blue",5
"9920","A767445",30,"03/31/2018 05:29:00 PM","Adoption","03/01/2018 10:50:00 AM","Owner Surrender","Domestic Shorthair Mix","Tortie",5
"9921","A728264",5,"06/06/2016 07:38:00 PM","Transfer","06/01/2016 04:19:00 PM","Stray","Domestic Shorthair Mix","Calico",12
"9922","A674937",4,"03/24/2014 10:54:00 AM","Transfer","03/20/2014 02:20:00 PM","Stray","Domestic Shorthair Mix","Black",12
"9923","A711825",77,"11/28/2015 01:09:00 PM","Adoption","09/12/2015 02:35:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",5
"9924","A757307",7,"09/08/2017 06:30:00 PM","Transfer","09/01/2017 02:08:00 PM","Stray","Domestic Shorthair Mix","Calico",24
"9925","A751038",4,"06/07/2017 04:37:00 PM","Adoption","06/03/2017 02:09:00 PM","Stray","Siamese Mix","Lynx Point",48
"9926","A703533",53,"07/18/2015 06:29:00 PM","Adoption","05/26/2015 07:14:00 AM","Stray","Domestic Medium Hair Mix","Tortie",2
"9927","A693096",18,"12/19/2014 11:22:00 AM","Transfer","12/01/2014 09:12:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",5
"9928","A582945",40,"12/17/2013 11:51:00 AM","Adoption","11/07/2013 12:14:00 PM","Owner Surrender","Domestic Shorthair Mix","Brown Tabby",84
"9929","A761026",5,"11/01/2017 10:55:00 AM","Transfer","10/27/2017 06:42:00 PM","Stray","American Shorthair Mix","Orange Tabby/White",6
"9930","A751404",16,"06/23/2017 05:09:00 PM","Adoption","06/07/2017 05:37:00 PM","Owner Surrender","Domestic Shorthair Mix","Blue Tabby/White",3
"9931","A697329",4,"02/25/2015 06:09:00 PM","Adoption","02/21/2015 04:08:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",12
"9932","A712228",67,"11/25/2015 07:47:00 AM","Adoption","09/19/2015 02:11:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby/White",3
"9933","A747896",117,"08/21/2017 04:36:00 PM","Adoption","04/26/2017 01:07:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"9934","A708435",56,"09/21/2015 06:39:00 PM","Adoption","07/27/2015 05:20:00 PM","Stray","Siamese","Seal Point",2
"9935","A745961",1,"03/28/2017 09:00:00 AM","Transfer","03/27/2017 10:29:00 AM","Stray","Domestic Shorthair Mix","Black",12
"9936","A692243",7,"11/24/2014 02:01:00 PM","Adoption","11/17/2014 12:27:00 PM","Stray","Domestic Shorthair Mix","White/Black",2
"9937","A726838",9,"05/24/2016 01:17:00 PM","Transfer","05/15/2016 11:41:00 AM","Owner Surrender","Domestic Shorthair Mix","Orange Tabby",4
"9938","A707687",31,"08/16/2015 01:52:00 PM","Adoption","07/16/2015 11:05:00 AM","Stray","Domestic Shorthair Mix","Calico",1
"9939","A716879",3,"11/30/2015 05:58:00 PM","Adoption","11/27/2015 02:55:00 PM","Owner Surrender","Domestic Medium Hair Mix","Blue Tabby",5
"9940","A734045",49,"10/19/2016 09:40:00 AM","Adoption","08/31/2016 03:10:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",1
"9941","A754201",26,"08/12/2017 07:01:00 PM","Adoption","07/17/2017 12:40:00 PM","Stray","Domestic Longhair Mix","Calico",84
"9942","A678612",43,"06/22/2014 05:07:00 PM","Adoption","05/10/2014 04:29:00 PM","Stray","Domestic Shorthair Mix","White/Black",1
"9943","A749053",1,"05/11/2017 12:00:00 PM","Transfer","05/10/2017 01:41:00 PM","Stray","Domestic Shorthair Mix","Black",2
"9944","A730706",7,"07/16/2016 10:10:00 AM","Adoption","07/09/2016 11:01:00 AM","Stray","Domestic Shorthair Mix","Black",1
"9945","A747245",2,"04/19/2017 02:50:00 PM","Transfer","04/17/2017 11:23:00 AM","Stray","Domestic Shorthair Mix","Torbie",12
"9946","A729815",1,"06/25/2016 09:00:00 AM","Transfer","06/24/2016 11:41:00 AM","Stray","Domestic Shorthair Mix","Blue",24
"9947","A684581",26,"08/20/2014 05:18:00 PM","Adoption","07/25/2014 05:02:00 PM","Stray","Domestic Shorthair","Brown Tabby/White",4
"9948","A703248",4,"05/26/2015 05:15:00 PM","Transfer","05/22/2015 11:41:00 AM","Stray","Domestic Shorthair Mix","Blue Tabby/White",2
"9949","A717770",19,"01/02/2016 04:28:00 PM","Adoption","12/14/2015 03:53:00 PM","Owner Surrender","Domestic Longhair Mix","Blue",84
"9950","A754006",7,"07/21/2017 06:37:00 PM","Adoption","07/14/2017 11:42:00 AM","Stray","Domestic Shorthair Mix","Tortie",2
"9951","A763728",24,"01/08/2018 05:13:00 PM","Transfer","12/15/2017 06:31:00 PM","Public Assist","Domestic Shorthair Mix","Cream Tabby/White",24
"9952","A728480",29,"07/03/2016 04:33:00 PM","Adoption","06/04/2016 05:12:00 PM","Owner Surrender","Domestic Shorthair Mix","Black/White",24
"9953","A765060",4,"01/16/2018 04:02:00 PM","Transfer","01/12/2018 11:46:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby/White",24
"9954","A676157",8,"04/13/2014 06:18:00 PM","Died","04/05/2014 02:36:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",3
"9955","A686109",11,"08/27/2014 06:31:00 PM","Adoption","08/16/2014 03:17:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby/White",1
"9956","A675465",1,"03/29/2014 03:32:00 PM","Transfer","03/28/2014 03:08:00 AM","Owner Surrender","Domestic Shorthair Mix","White",0
"9957","A735383",57,"11/19/2016 12:41:00 PM","Adoption","09/23/2016 12:00:00 PM","Owner Surrender","Domestic Shorthair Mix","Black/White",8
"9958","A715519",1,"11/06/2015 09:00:00 AM","Transfer","11/05/2015 02:48:00 PM","Stray","Domestic Shorthair Mix","Black/White",4
"9959","A707852",15,"08/03/2015 06:20:00 PM","Adoption","07/19/2015 12:50:00 AM","Stray","Domestic Shorthair Mix","Cream Tabby",24
"9960","A728655",4,"06/10/2016 06:42:00 PM","Adoption","06/06/2016 04:18:00 PM","Stray","Domestic Medium Hair Mix","Brown Tabby",2
"9961","A754657",2,"07/24/2017 02:42:00 PM","Transfer","07/22/2017 03:58:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"9962","A681350",1,"06/16/2014 07:15:00 PM","Transfer","06/15/2014 11:30:00 AM","Stray","Domestic Shorthair Mix","Calico",12
"9963","A679600",19,"06/11/2014 05:01:00 PM","Adoption","05/23/2014 02:29:00 PM","Stray","Domestic Medium Hair Mix","Black",1
"9964","A749697",91,"08/17/2017 11:15:00 AM","Adoption","05/18/2017 01:32:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",3
"9965","A714756",5,"11/01/2015 02:23:00 PM","Transfer","10/27/2015 02:57:00 PM","Stray","Domestic Shorthair Mix","Blue",36
"9966","A733749",34,"09/29/2016 03:48:00 PM","Adoption","08/26/2016 02:35:00 PM","Stray","Domestic Longhair Mix","Torbie/White",4
"9967","A683925",2,"07/19/2014 02:02:00 PM","Adoption","07/17/2014 11:02:00 AM","Owner Surrender","Domestic Shorthair Mix","Blue",4
"9968","A732373",34,"09/09/2016 08:44:00 AM","Died","08/06/2016 04:14:00 PM","Stray","Domestic Medium Hair Mix","Black/White",4
"9969","A754585",3,"07/25/2017 07:05:00 PM","Transfer","07/22/2017 10:56:00 AM","Stray","Domestic Medium Hair Mix","Brown Tabby/White",4
"9970","A760040",4,"10/15/2017 07:21:00 PM","Transfer","10/11/2017 03:10:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",24
"9971","A761072",7,"11/04/2017 05:44:00 PM","Adoption","10/28/2017 03:55:00 PM","Stray","Domestic Shorthair Mix","Gray/White",1
